,Time,Device_id,Gps_module_status,Use_time_gms,Enable_status,Enable_time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,Gps_signal_status,Signal_time,Total_time
636,4/4/18 4:49,GM46-SPY-F7V,Detect OK!,522.264,OK,3.58,30,47,47,47,46,28,43,30,44,PASS,32.85,0:00:54
637,4/4/18 8:03,GDDH-7MW-NH3,Detect OK!,5943.876,OK,3.57,37,46,47,47,47,46,46,28,46,PASS,40.97,0:01:01
638,4/4/18 2:27,G7CW-CCS-5NG,Detect OK!,128.248,OK,0.6,31,45,45,45,45,44,45,45,0,PASS,33.79,0:00:52
639,4/4/18 1:45,G9SG-CAB-J7E,Detect OK!,7102.889,OK,0.6,37,42,41,42,42,42,42,42,41,PASS,40.071,0:00:58
640,4/4/18 11:42,G3ZC-H3M-WKN,Detect OK!,574.325,OK,0.61,44,34,35,35,34,0,0,0,0,PASS,101.461,0:02:25
641,4/4/18 3:29,GD5D-V3J-MDN,Detect OK!,3093.414,OK,0.61,34,45,44,45,45,46,47,46,44,PASS,35.07,0:00:53
642,4/4/18 7:51,G94C-JD5-C49,Detect OK!,8914.826,OK,3.57,36,40,40,40,41,40,41,40,40,PASS,39.8,0:01:03
643,4/4/18 11:45,GD8R-TB6-FCK,Detect OK!,741.725,OK,3.58,35,34,35,35,35,0,0,0,0,PASS,96.71,0:02:14
644,4/4/18 6:04,G5U9-CYY-TFE,Detect OK!,5051.671,OK,3.58,31,45,45,45,45,45,29,27,45,PASS,34.5,0:00:55
645,4/3/18 23:21,GUXP-FX6-6TN,Detect OK!,5908.862,OK,0.6,29,42,42,42,42,42,42,42,42,PASS,32.3,0:00:50
646,4/4/18 3:21,GPMS-NUN-E3B,Detect OK!,3322.82,OK,3.57,38,45,45,45,44,42,42,30,44,PASS,41.3,0:01:01
647,4/4/18 12:31,GUD9-UFA-N4C,Detect OK!,45.404,OK,3.55,28,38,38,38,38,0,0,0,0,PASS,39.824,0:01:29
648,4/4/18 8:00,GN2W-3ES-7ST,Detect OK!,1674.582,OK,0.61,36,45,45,45,45,44,45,45,44,PASS,39.27,0:00:57
649,4/4/18 7:56,G7CR-N6H-27V,Detect OK!,1071.229,OK,0.6,27,41,41,41,41,42,42,42,41,PASS,62.42,0:01:20
650,4/4/18 11:02,GPVT-6BV-E29,Detect OK!,1009.793,OK,0.6,53,42,42,42,42,32,32,32,32,PASS,55.54,0:01:29
651,4/3/18 23:56,GJAC-CSW-392,Detect OK!,549.056,OK,3.57,35,42,42,42,42,41,41,41,41,PASS,36.91,0:00:58
652,4/4/18 6:42,GPKH-DRM-Z2M,Detect OK!,788.804,OK,0.61,37,45,46,45,46,0,0,0,0,PASS,39.21,0:00:57
653,4/4/18 7:55,GHVF-Y3T-8AP,Detect OK!,5451.997,OK,0.61,28,47,47,48,48,46,46,28,46,PASS,71.78,0:01:30
654,4/4/18 6:34,G76R-E33-25H,Detect OK!,647.116,OK,0.61,1,46,46,46,46,27,28,49,49,PASS,2.91,0:00:21
655,4/4/18 7:37,G4H6-KMD-526,Detect OK!,299.784,OK,3.58,37,45,45,45,45,45,45,45,46,PASS,40.09,0:01:00
656,4/4/18 2:29,GSMY-RNU-A72,Detect OK!,234.486,OK,0.6,34,44,43,44,44,44,26,44,44,PASS,36.56,0:00:55
657,4/3/18 22:55,GBZG-2V3-T2A,Detect OK!,4462.128,OK,3.58,32,44,44,44,44,44,44,44,43,PASS,34.56,0:00:59
658,4/4/18 3:56,GT5K-BXC-Y74,Detect OK!,5426.782,OK,0.6,37,44,44,44,44,44,44,44,44,PASS,39.69,0:01:02
659,4/4/18 4:17,GZP7-75S-5XU,Detect OK!,670.692,OK,0.61,39,47,26,47,28,47,46,47,47,PASS,42.711,0:01:00
660,4/4/18 3:09,GGAH-HP5-G7V,Detect OK!,570.324,OK,3.57,35,46,45,46,46,46,45,46,46,PASS,35.77,0:00:57
661,4/4/18 2:33,GNYH-42S-HAA,Detect OK!,754.037,OK,3.58,34,0,44,44,44,34,45,45,46,PASS,37.22,0:00:58
662,4/4/18 4:45,GDUU-3E6-N66,Detect OK!,2324.203,OK,3.58,32,47,47,47,47,47,47,47,47,PASS,35.97,0:00:57
663,4/4/18 1:13,GDKN-TZ5-YB5,Detect OK!,498.046,OK,0.61,26,44,43,44,44,44,44,44,44,PASS,29.52,0:00:51
664,4/3/18 23:30,GYUH-EVM-3AJ,Detect OK!,6473.813,OK,3.57,32,42,42,42,42,42,42,42,40,PASS,34.38,0:00:55
665,4/3/18 23:21,G2PX-U7Y-HKE,Detect OK!,6064.282,OK,3.58,35,46,46,46,45,46,46,46,46,PASS,38.41,0:01:02
666,4/4/18 3:16,GMAF-AWK-NPY,Detect OK!,954.005,OK,3.57,35,46,46,46,45,44,44,45,44,PASS,36.12,0:00:58
667,4/4/18 3:26,GW5X-CMX-43N,Detect OK!,3619.745,OK,3.56,34,44,45,44,45,45,45,45,44,PASS,37.4,0:00:58
668,4/4/18 1:19,GUZE-XWB-F7F,Detect OK!,146.842,OK,3.57,38,44,43,44,44,44,43,44,43,PASS,41.42,0:01:01
669,4/4/18 7:32,GPGT-E23-PRS,Detect OK!,4.96,OK,0.61,34,45,45,45,45,0,0,0,0,PASS,37.86,0:00:56
670,4/4/18 2:37,GAMU-7TC-674,Detect OK!,2064.806,OK,0.61,35,42,41,42,42,42,42,41,44,PASS,38.85,0:00:57
671,4/4/18 2:00,GVS2-MTJ-NGK,Detect OK!,3543.364,OK,3.57,35,44,45,45,45,46,46,46,45,PASS,35.631,0:00:57
672,4/3/18 23:14,G88C-ABC-BYY,Detect OK!,5630.885,OK,3.58,33,45,46,45,46,46,46,46,42,PASS,36.8,0:01:00
673,4/4/18 7:09,GSY4-VU2-8TD,Detect OK!,6390.282,OK,0.61,38,45,45,45,46,0,0,0,0,PASS,41.231,0:01:01
674,4/4/18 4:47,G636-YCK-RBJ,Detect OK!,2452.591,OK,3.58,24,47,47,47,47,47,48,47,47,PASS,26.57,0:00:48
675,4/4/18 4:03,GBDS-S6G-BY4,Detect OK!,2125.392,OK,0.61,34,46,46,46,47,46,46,46,46,PASS,36.94,0:00:58
676,4/4/18 6:28,GY6W-WHF-ST4,Detect OK!,12.75,OK,0.61,0,44,44,44,44,0,0,0,0,PASS,0.15,0:00:18
677,4/4/18 3:55,GY3Y-SCZ-FSR,Detect OK!,1594.952,OK,0.61,33,46,46,45,46,46,46,46,46,PASS,35.38,0:00:56
678,4/4/18 7:14,GX68-GVN-G9X,Detect OK!,1712.558,OK,0.6,35,43,43,43,43,0,0,0,0,PASS,38.86,0:01:13
679,4/4/18 7:27,G3PR-CTM-3HM,Detect OK!,206.464,OK,3.56,24,42,41,42,42,0,0,0,0,PASS,26.2,0:00:59
680,4/4/18 5:05,GX74-DBS-RTR,Detect OK!,1519.006,OK,0.61,27,45,28,45,45,28,43,30,44,PASS,29.1,0:00:47
681,4/4/18 3:17,GWMR-XGR-7UF,Detect OK!,1060.573,OK,0.61,27,47,47,47,47,47,47,48,44,PASS,30.52,0:00:49
682,4/3/18 23:44,GXFC-72D-EA6,Detect OK!,273.298,OK,3.55,33,46,46,46,46,0,0,0,0,PASS,34.24,0:00:58
683,4/4/18 1:57,GE6Z-REC-TVW,Detect OK!,3386.576,OK,0.61,38,44,45,45,45,45,45,45,45,PASS,41.41,0:00:59
684,4/4/18 3:25,G7HZ-PYU-ZCC,Detect OK!,2840.577,OK,0.61,23,46,47,47,47,46,47,46,44,PASS,26.91,0:00:45
685,4/4/18 11:19,GHJU-47N-UE5,Detect OK!,542.97,OK,3.57,68,36,36,36,36,36,36,36,36,PASS,71.342,0:01:53
686,4/4/18 4:55,GT3U-Z8D-949,Detect OK!,2834.625,OK,0.61,38,46,47,47,47,46,46,46,0,PASS,39.53,0:01:00
687,4/4/18 5:29,GCZ8-4K7-A8R,Detect OK!,4988.347,OK,0.61,36,47,47,47,47,46,46,46,47,PASS,37.79,0:00:56
688,4/4/18 4:47,G2SJ-C84-23S,Detect OK!,2376.545,OK,0.61,22,47,46,47,46,46,46,46,0,PASS,25.6,0:00:47
689,4/4/18 4:02,GFGG-PRG-CJR,Detect OK!,929.051,OK,0.61,33,42,42,43,42,45,45,46,45,PASS,35.41,0:00:54
690,4/3/18 23:16,GVXD-5HC-DAE,Detect OK!,5759.512,OK,0.61,29,45,46,45,46,46,46,46,46,PASS,31.13,0:00:52
691,4/3/18 23:23,GTRF-EYA-A7H,Detect OK!,6043.4,OK,3.56,35,41,41,41,41,41,41,41,42,PASS,36.8,0:00:58
692,4/4/18 11:00,GMN6-2W7-W7C,Detect OK!,443.385,OK,3.58,20,36,36,36,36,0,0,0,0,PASS,120.564,0:02:43
693,4/3/18 22:33,GYZZ-AZW-YRU,Detect OK!,3185.382,OK,0.61,40,44,43,44,44,44,44,44,44,PASS,41.25,0:01:02
694,4/4/18 7:08,GX34-96R-CJS,Detect OK!,2641.493,OK,0.61,37,47,47,47,47,27,28,49,49,PASS,39.27,0:00:58
695,4/4/18 8:14,GRNE-HW4-UNV,Detect OK!,6630.215,OK,0.61,38,48,48,48,48,46,46,28,46,PASS,41.61,0:00:59
696,4/4/18 5:33,GCTV-3GZ-XJ5,Detect OK!,5238.701,OK,3.57,28,48,48,48,48,48,31,33,47,PASS,31.49,0:00:53
697,4/4/18 5:58,GS5V-B9F-EGP,Detect OK!,6737.247,OK,0.61,33,47,47,48,47,46,46,46,47,PASS,34.91,0:00:54
698,4/4/18 1:36,GBDF-JH8-Z9V,Detect OK!,1842.774,OK,0.61,32,45,45,45,45,45,46,45,45,PASS,34.8,0:00:56
699,4/4/18 2:39,G9HG-WFM-XZS,Detect OK!,2161.945,OK,3.58,34,45,45,45,45,45,45,45,45,PASS,35.74,0:00:57
700,4/4/18 3:32,GFB9-3J7-7JG,Detect OK!,207.938,OK,3.59,37,0,44,44,44,44,44,44,44,PASS,39.39,0:01:03
701,4/3/18 23:32,GFPC-6G2-YSH,Detect OK!,6593.601,OK,3.56,31,40,40,40,41,40,40,40,40,PASS,34.61,0:00:56
702,4/4/18 4:55,GPK9-3EC-55R,Detect OK!,17.848,OK,0.6,29,43,28,43,43,44,43,43,43,PASS,31.81,0:01:00
703,4/4/18 8:14,GFZ3-8GY-GGZ,Detect OK!,293.072,OK,0.61,35,43,43,44,43,40,41,41,40,PASS,38.52,0:00:59
704,4/4/18 1:12,GA79-K2D-925,Detect OK!,5083.709,OK,0.6,40,41,41,42,41,40,40,40,40,PASS,100.22,0:01:57
705,4/4/18 1:03,GF63-6JT-JZ6,Detect OK!,127.236,OK,3.58,35,0,45,28,45,45,45,45,45,PASS,35.73,0:00:57
706,4/4/18 5:04,G58P-4RS-W4J,Detect OK!,3477.436,OK,3.57,34,46,47,47,47,47,46,47,47,PASS,36.74,0:00:58
707,4/4/18 2:32,G4RX-67A-56T,Detect OK!,1751.524,OK,3.57,30,44,44,44,44,44,44,44,44,PASS,31.26,0:00:53
708,4/4/18 6:26,GGGP-SES-DA7,Detect OK!,145.156,OK,0.61,25,46,46,46,46,27,30,30,30,PASS,27.57,0:00:46
709,4/4/18 2:45,GWVK-E9S-MVN,Detect OK!,1215.447,OK,0.6,24,45,45,45,45,45,46,45,42,PASS,26.89,0:00:45
710,4/3/18 22:57,GN8J-S6U-FEE,Detect OK!,4590.544,OK,0.61,28,42,42,42,43,42,42,42,43,PASS,30.15,0:00:52
711,4/4/18 7:51,G8Y8-ZEY-N28,Detect OK!,790.465,OK,3.56,88,41,41,41,41,41,41,41,41,PASS,90.21,0:01:50
712,4/4/18 7:55,G37J-RE3-EB8,Detect OK!,9161.592,OK,0.61,33,42,42,41,42,42,42,42,42,PASS,35.99,0:00:57
713,4/4/18 11:49,GX3X-YKK-FBZ,Detect OK!,1013.268,OK,3.57,56,36,35,36,35,32,27,32,33,PASS,62.87,0:01:45
714,4/4/18 5:13,GW5K-4FK-7KX,Detect OK!,1984.632,OK,0.61,35,45,45,45,45,28,43,30,44,PASS,37.49,0:00:56
715,4/4/18 2:07,GPP8-6CN-2PW,Detect OK!,3739.183,OK,3.58,22,43,43,43,44,44,43,43,41,PASS,25.43,0:00:50
716,4/4/18 12:17,G9A5-V7D-3TW,Detect OK!,594.448,OK,0.6,20,35,34,34,34,0,0,0,0,PASS,120.481,0:02:38
717,4/4/18 7:01,GWED-KKF-35S,Detect OK!,5908.644,OK,3.57,37,46,46,46,46,0,0,0,0,PASS,39.9,0:01:02
718,4/4/18 3:59,GVVF-U26-8P8,Detect OK!,5614.343,OK,0.6,35,46,46,46,46,46,46,46,44,PASS,38.78,0:00:57
719,4/4/18 7:53,GEP7-NG2-UCH,Detect OK!,951.373,OK,3.57,23,42,42,42,42,42,42,42,41,PASS,25.29,0:00:46
720,4/4/18 6:37,GMHV-BZ2-V3K,Detect OK!,479.009,OK,3.58,35,47,46,46,46,0,0,0,0,PASS,37.04,0:00:58
721,4/4/18 12:48,G9UT-52P-M92,Detect OK!,199.987,OK,3.58,56,34,34,34,34,30,31,27,31,PASS,98.97,0:02:21
722,4/3/18 23:16,GZ7G-77G-UVK,Detect OK!,5617.199,OK,0.6,36,42,42,42,42,42,42,42,41,PASS,38.94,0:00:57
723,4/4/18 9:06,GJPU-XMN-DKW,Detect OK!,9699.921,OK,3.57,37,48,48,48,48,48,48,48,48,PASS,40.95,0:01:02
724,4/4/18 3:06,GSCM-CC7-8T6,Detect OK!,363.408,OK,3.57,31,45,45,45,45,45,45,45,46,PASS,34.72,0:00:56
725,4/4/18 2:22,G3KW-XXP-4D9,Detect OK!,4615.584,OK,0.61,38,45,46,45,45,45,45,45,41,PASS,40.01,0:01:00
726,4/4/18 2:25,GZ95-TPN-WMW,Detect OK!,28.24,OK,0.6,0,46,46,47,46,46,46,47,0,PASS,0.12,0:00:18
727,4/4/18 5:20,GK38-YD2-S7G,Detect OK!,1460.232,OK,0.6,37,42,42,42,42,41,41,28,26,PASS,120.74,0:02:17
728,4/4/18 8:10,GMXJ-RBK-GT8,Detect OK!,6389.36,OK,0.65,39,47,47,48,48,46,46,28,46,PASS,42.411,0:01:00
729,4/4/18 6:25,G4ZT-7SG-PVS,Detect OK!,147.368,OK,3.57,25,42,42,42,43,0,0,0,0,PASS,53.41,0:01:14
730,4/3/18 23:11,GMZF-4S3-9CU,Detect OK!,5292.845,OK,3.57,36,43,43,43,43,43,43,43,41,PASS,37.4,0:00:58
731,4/4/18 3:59,G8X3-DDR-S8S,Detect OK!,4885.488,OK,0.61,36,46,46,46,46,46,46,46,45,PASS,39.03,0:00:57
732,4/4/18 5:02,G9VN-JJK-EZU,Detect OK!,3376.558,OK,3.58,31,47,47,47,47,47,47,47,47,PASS,33.62,0:00:55
733,4/4/18 7:14,GUWV-S3E-SMX,Detect OK!,2992.438,OK,0.61,28,28,48,48,47,27,28,49,49,PASS,31.33,0:00:50
734,4/4/18 6:59,GPM2-2M8-R6X,Detect OK!,5741.248,OK,3.58,62,31,30,30,30,0,0,0,0,PASS,62.3,0:01:25
735,4/4/18 6:31,G7A4-CMU-2D2,Detect OK!,4049.427,OK,3.57,35,45,45,45,45,0,0,0,0,PASS,84.08,0:01:47
736,4/4/18 4:28,GWB7-FPA-6T6,Detect OK!,7394.718,OK,0.6,25,43,43,43,43,45,45,45,43,PASS,28.44,0:00:47
737,4/4/18 6:52,G2HX-T9F-MBH,Detect OK!,365.242,OK,0.6,40,42,42,43,42,0,0,0,0,PASS,43.13,0:01:00
738,4/4/18 5:50,GPXS-6DS-9B5,Detect OK!,6261,OK,3.58,26,46,28,46,47,46,46,46,47,PASS,40.2,0:01:01
739,4/4/18 6:58,GY3X-XNP-HYR,Detect OK!,721.197,OK,3.56,41,41,41,41,41,0,0,0,0,PASS,42.22,0:01:02
740,4/4/18 2:23,GBUV-GD2-BRE,Detect OK!,1188.095,OK,3.57,23,28,43,42,42,26,43,42,42,PASS,26.63,0:00:48
741,4/4/18 2:07,GP5E-YPB-7KB,Detect OK!,1155.371,OK,3.57,33,0,45,46,46,46,45,45,45,PASS,36.93,0:00:58
742,4/4/18 1:43,GK4D-ZF2-CNY,Detect OK!,57.114,OK,0.61,28,45,45,45,45,45,45,45,0,PASS,30.32,0:00:49
743,4/4/18 1:20,GW2S-ESN-D5M,Detect OK!,5641.427,OK,3.57,26,28,39,39,39,39,39,30,39,PASS,28.54,0:00:49
744,4/4/18 2:38,GTMX-JN9-HRD,Detect OK!,750.725,OK,3.57,33,45,46,46,46,46,30,45,46,PASS,35.64,0:00:57
745,4/3/18 21:48,G9VW-YMP-XBW,Detect OK!,363.276,OK,0.6,24,45,45,45,45,45,45,45,45,PASS,27.51,0:00:46
746,4/4/18 2:55,G3UH-ZU8-BSJ,Detect OK!,1800.682,OK,3.57,35,45,45,45,45,43,43,43,44,PASS,36.43,0:00:57
747,4/4/18 2:48,GNCW-5EF-5FU,Detect OK!,1397.919,OK,0.6,22,29,30,44,44,44,28,44,44,PASS,25.141,0:00:43
748,4/3/18 22:31,GSRP-DDG-8WA,Detect OK!,3038.226,OK,0.61,38,43,43,43,43,44,44,44,44,PASS,41.41,0:01:02
749,4/4/18 6:38,GU7Z-YT6-DZ5,Detect OK!,957.323,OK,0.6,28,42,43,42,42,42,42,29,41,PASS,31.45,0:00:50
750,4/4/18 6:02,GV87-P3V-9BN,Detect OK!,4887.872,OK,0.61,36,45,45,45,45,28,43,30,44,PASS,39.27,0:00:57
751,7/17/18 13:43,GVEH-NZA-3M5,Detect OK!,1.712,OK,3.56,1,41,41,41,41,41,41,41,41,PASS,3.96,0:00:24
752,4/4/18 2:17,GBA4-G78-UHW,Detect OK!,842.641,OK,3.58,34,45,44,45,45,44,28,44,27,PASS,35.02,0:00:56
753,4/4/18 2:07,GAUF-482-WGZ,Detect OK!,207.884,OK,3.58,37,46,46,46,47,47,46,46,46,PASS,39.78,0:01:00
754,4/4/18 3:48,GEDK-TUU-KGR,Detect OK!,1218.071,OK,3.58,34,46,47,46,46,47,46,47,46,PASS,37.27,0:01:01
755,4/4/18 7:17,GK6W-ZWT-D66,Detect OK!,406.08,OK,0.61,38,43,43,43,44,0,0,0,0,PASS,93.19,0:01:51
756,4/4/18 7:38,GHGP-AGD-2XK,Detect OK!,4425.196,OK,0.61,35,47,47,47,48,27,28,49,49,PASS,38.61,0:00:57
757,4/4/18 7:28,GXRX-KXZ-MVA,Detect OK!,3841.833,OK,3.57,35,46,46,46,46,27,28,49,49,PASS,36.96,0:00:58
758,4/4/18 11:39,GRV2-47G-N3B,Detect OK!,393.932,OK,3.58,120,39,39,39,39,0,0,0,0,PASS,120.2,0:02:48
759,4/4/18 11:08,G9SV-3HR-ZXD,Detect OK!,1374.856,OK,0.6,93,31,31,31,31,31,31,31,29,PASS,94.951,0:02:10
760,4/4/18 6:48,GV2B-XC9-SE8,Detect OK!,5150.017,OK,3.57,39,46,46,46,46,0,0,0,0,PASS,42.51,0:01:05
761,4/4/18 2:29,GXMP-6FJ-4VU,Detect OK!,5063.657,OK,3.58,37,45,45,45,45,45,45,45,41,PASS,39.98,0:01:03
762,4/4/18 1:37,GR4Y-VXG-PUB,Detect OK!,1231.589,OK,0.61,36,47,47,47,46,46,47,47,44,PASS,39.65,0:00:58
763,4/4/18 10:55,GCMF-ZY5-SGK,Detect OK!,231.169,OK,3.58,26,35,35,35,35,0,0,0,0,PASS,28.61,0:01:09
764,4/4/18 8:08,GXYC-5BN-A2R,Detect OK!,9954.673,OK,3.58,36,41,40,40,41,40,41,41,40,PASS,38.951,0:01:02
765,4/4/18 1:41,GE8H-6T3-XDS,Detect OK!,6883.415,OK,0.6,35,45,44,45,45,41,41,41,41,PASS,38.53,0:00:56
766,4/4/18 10:56,G7ZR-BXR-NCZ,Detect OK!,703.781,OK,3.56,26,42,42,42,42,41,40,33,41,PASS,28.58,0:01:04
767,4/4/18 7:47,G8UB-S27-KDD,Detect OK!,8679.353,OK,0.61,35,42,42,42,42,42,42,42,42,PASS,38.23,0:00:59
768,4/4/18 7:08,GKS9-D69-4D3,Detect OK!,1363.322,OK,3.57,35,43,42,42,42,0,0,0,0,PASS,38.09,0:00:59
769,4/4/18 5:48,GXP4-4ME-BMZ,Detect OK!,6123.046,OK,3.58,34,46,28,46,47,46,46,46,47,PASS,37.15,0:00:59
770,4/4/18 4:11,GPRF-JXU-2U4,Detect OK!,5625.491,OK,0.61,27,45,45,45,45,46,46,46,45,PASS,31.02,0:00:49
771,4/4/18 2:46,G73T-TKN-H33,Detect OK!,716.353,OK,0.61,37,46,47,47,46,47,47,46,47,PASS,39.61,0:00:59
772,4/3/18 22:21,GSTZ-VZZ-6TG,Detect OK!,2434.903,OK,3.58,38,46,46,46,45,46,46,46,46,PASS,41.75,0:01:05
773,4/4/18 1:41,GYTC-HU6-WJA,Detect OK!,1466.032,OK,0.61,34,44,43,44,44,46,46,45,44,PASS,36.19,0:00:54
774,4/4/18 3:40,GW85-6AE-6U9,Detect OK!,3769.055,OK,3.57,22,46,46,46,46,45,45,46,45,PASS,26.47,0:00:48
775,4/4/18 7:12,GBWX-9NN-5H4,Detect OK!,2896.52,OK,0.61,34,47,47,47,47,27,28,49,49,PASS,37.25,0:00:56
776,4/4/18 8:40,GEHU-MH8-W6C,Detect OK!,8195.215,OK,0.61,34,45,45,45,45,46,46,28,46,PASS,37.61,0:00:56
777,4/4/18 4:33,GD7S-CUT-S4Y,Detect OK!,1534.642,OK,0.61,24,46,27,46,46,46,46,46,0,PASS,26.49,0:00:48
778,4/4/18 2:43,GEY6-MEH-VX4,Detect OK!,1049.957,OK,0.6,34,26,42,42,42,42,42,42,42,PASS,37.38,0:00:55
779,4/4/18 7:19,GVXZ-GGA-73E,Detect OK!,596.516,OK,0.61,38,45,45,45,45,0,0,0,0,PASS,43.76,0:01:01
780,4/3/18 23:11,GY5C-V65-VUJ,Detect OK!,5453.417,OK,0.61,34,45,46,46,46,45,46,46,42,PASS,37.29,0:00:59
781,4/4/18 4:46,GNZW-2JW-ZGM,Detect OK!,8467.687,OK,3.57,29,45,30,30,45,45,45,45,46,PASS,32.52,0:00:53
782,4/4/18 0:03,GKZY-PRG-AY5,Detect OK!,1394.101,OK,0.61,36,45,45,45,45,28,45,45,45,PASS,38.311,0:00:59
783,4/4/18 1:19,G6WX-B36-MRJ,Detect OK!,5494.419,OK,3.56,22,42,42,42,42,41,41,41,41,PASS,71.56,0:01:32
784,4/4/18 7:06,GYRK-E7D-82U,Detect OK!,1209.004,OK,3.57,41,42,42,42,42,0,0,0,0,PASS,42.42,0:01:02
785,4/4/18 1:05,GE87-AJ4-DS9,Detect OK!,4700.742,OK,0.6,39,41,41,40,41,40,40,41,40,PASS,42.18,0:00:59
786,4/4/18 6:28,GM9J-P8C-SGH,Detect OK!,3942.929,OK,0.61,31,42,42,42,42,0,0,0,0,PASS,34.56,0:00:56
787,4/4/18 3:14,GM5B-38S-DTA,Detect OK!,846.989,OK,3.57,28,44,44,44,44,44,44,45,44,PASS,31.14,0:00:53
788,4/4/18 4:32,GPDH-7RC-SWY,Detect OK!,7604.896,OK,0.6,25,44,45,45,45,45,45,45,43,PASS,28.54,0:00:47
789,4/4/18 2:12,GJB2-7DM-9JM,Detect OK!,1435.746,OK,0.6,32,45,45,45,44,45,45,45,0,PASS,33.93,0:00:52
790,4/4/18 11:23,GJR7-UNB-RAB,Detect OK!,735.489,OK,3.58,119,36,36,36,36,36,36,36,36,PASS,120.42,0:02:41
791,4/4/18 2:19,GZV3-37V-TGW,Detect OK!,972.299,OK,0.61,32,45,44,45,45,42,41,42,41,PASS,35.36,0:00:54
792,4/4/18 8:05,G2DT-3BK-HH3,Detect OK!,6050.984,OK,0.61,29,46,46,46,46,46,46,28,46,PASS,32.81,0:00:51
793,4/4/18 11:28,G6KN-6EC-Z9N,Detect OK!,102.981,OK,0.61,37,37,37,37,37,0,0,0,0,PASS,39.47,0:01:17
794,4/4/18 9:01,GVG3-DJF-FGZ,Detect OK!,9424.657,OK,3.57,34,45,46,45,46,46,46,46,46,PASS,37.23,0:00:59
795,4/4/18 7:06,GPF5-XKT-W8P,Detect OK!,2546.285,OK,0.61,24,47,47,33,47,27,28,49,49,PASS,27.77,0:00:47
796,4/4/18 1:56,GB92-Y76-3GM,Detect OK!,3070.374,OK,0.61,35,43,43,43,42,43,43,42,41,PASS,37.2,0:00:59
797,4/4/18 6:46,G4HC-8X2-93D,Detect OK!,1065.64,OK,0.61,30,45,45,45,45,28,45,27,45,PASS,32.4,0:00:51
798,4/4/18 5:00,G5A7-RUD-VGD,Detect OK!,3215.892,OK,3.57,35,47,47,47,47,44,44,43,47,PASS,91.29,0:01:52
799,4/3/18 22:25,GK56-7V4-EFW,Detect OK!,2680.051,OK,3.58,35,46,46,46,45,46,46,46,46,PASS,35.59,0:00:59
800,4/4/18 2:55,G5TW-9B6-RJH,Detect OK!,256.09,OK,3.57,34,29,45,45,45,45,45,29,45,PASS,36.3,0:00:58
801,4/4/18 3:44,GB3C-YC2-FNR,Detect OK!,4012.353,OK,0.61,22,46,46,46,46,46,46,46,45,PASS,25.14,0:00:43
802,4/4/18 2:51,GWMW-7R4-DB7,Detect OK!,755.183,OK,3.58,34,0,46,30,32,46,46,46,46,PASS,89.3,0:01:50
803,4/4/18 1:51,GTP8-5XF-C98,Detect OK!,528.474,Ok,3.58,33,0,45,45,45,45,45,45,45,PASS,35.09,0:00:56
804,4/4/18 2:31,GVUW-PDC-ZFK,Detect OK!,340.394,OK,0.6,29,42,42,42,42,42,42,42,44,PASS,31.65,0:00:50
805,4/4/18 7:47,GPWD-G6S-UMB,Detect OK!,587.218,OK,0.6,30,41,41,41,41,41,41,41,41,PASS,33.42,0:00:51
806,4/4/18 2:36,GUA2-HC6-AET,Detect OK!,135.852,OK,0.61,24,45,46,46,46,46,46,46,45,PASS,27.08,0:00:49
807,4/3/18 23:06,G8Z3-35D-WUP,Detect OK!,5017.219,OK,3.56,41,41,41,41,41,40,40,40,41,PASS,44.69,0:01:04
808,4/4/18 7:59,GAXT-KGR-GV2,Detect OK!,1330.963,OK,3.57,32,41,41,41,41,42,42,42,41,PASS,34.71,0:00:56
809,4/4/18 7:23,GGWY-NUT-7JX,Detect OK!,7225.786,OK,3.57,35,41,41,42,41,0,0,0,0,PASS,37.77,0:01:00
810,4/4/18 7:11,GJS9-2HD-FSB,Detect OK!,6490.271,OK,3.58,31,44,44,45,45,0,0,0,0,PASS,34.26,0:00:58
811,4/4/18 7:41,GV83-DWW-SAX,Detect OK!,4647.48,OK,0.61,24,43,43,30,43,43,43,28,49,PASS,26.31,0:00:45
812,4/4/18 11:17,GRZU-TX9-4K4,Detect OK!,472.772,OK,0.61,0,33,33,33,32,0,0,0,0,PASS,0.46,0:00:18
813,4/4/18 6:26,GZ3A-H43-PZB,Detect OK!,3879.401,OK,0.61,0,41,41,41,41,0,0,0,0,PASS,0.16,0:00:21
814,4/3/18 23:08,G8HJ-PRB-CN6,Detect OK!,5136.657,OK,3.57,35,41,41,41,41,41,41,41,41,PASS,38.24,0:00:59
815,4/4/18 3:17,GH34-F3S-3RB,Detect OK!,2587.087,OK,3.58,30,46,46,46,46,46,46,46,47,PASS,32.94,0:00:58
816,4/4/18 1:53,G65D-38D-F9X,Detect OK!,643.312,OK,0.61,35,45,45,45,45,45,45,45,0,PASS,36.13,0:00:54
817,4/4/18 3:45,GPTN-J7R-M87,Detect OK!,1013.605,OK,0.61,33,46,47,46,46,46,45,46,46,PASS,35.69,0:00:57
818,4/4/18 5:27,GF27-F97-PYB,Detect OK!,277.148,OK,3.58,34,43,43,43,43,0,0,0,0,PASS,36.3,0:00:59
819,4/4/18 0:01,GAPM-7UA-ECU,Detect OK!,903.921,OK,3.57,22,43,44,30,44,44,44,44,41,PASS,24.06,0:00:45
